Person writing,"Type

(lack of type indicates no type to be used in TEI)

This is a legacy of our early TEI. We keep this information and keep encoding it in new documents for the sake of consistency. It has no searchability or relevance and wasn't implemented rigorously. What I mean is that categories and labels aren't very good, and because of the sprawl of annotations did not end up being applied consistently.",Key,"Name

This is the title/label of the one liner and should match the text preceding the colon in the write-up itself.","Write-up

The text preceding the colon in this column should match the text in the name/label column.

On this tab only, follow this format: ""Term: definition of geographic place or feature--in other words, WHAT it is. Then, discuss the historical/cultural/geographical importance, including any connection, if relevant, to story of Lone Woman and its key characters. Always include, when relevant, the Native American perspective; e.g., ""the homeland of XXX people.""","Sources & Notes

Wherever possible, the information in this column should be in the format of a citation rather than a single link. Full/formal citations are not necessary, but the goal should always be to allow someone else to follow the documentary/digital trail back to the item, whether or not its digital location has changed.",Latitude,Longitude
,"placeName type=""region""",#re_expo,Exposition Park,N/A,,,
EA,"placeName type=""mission""",#mi_faith,Faith Mission,N/A,http://focus.nps.gov/pdfhost/docs/NRHP/Text/82002269.pdf http://www.independent.com/news/2015/oct/22/fabled-gables-409-state-street/,,
EA,"placeName type=""city""",#ci_fabr,"Falls Brook, CA",N/A,,33.37518,-117.247616
E,"placeName type=""city""",#ci_fayettevilleny,"Fayetteville, New York",N/A,,43.029761,-76.004194
E,"placeName type=""city""",#ci_fayetteville,"Fayetteville, North Carolina",N/A,,35.049301,-78.872592
--,"placeName type=""city""",#ci_fa,Fayetville,N/A,,35.0525,-78.878056
EA,placeName,#figueroa,Figueroa Street,N/A,http://www.sboutdoors.com/street-names.html http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=19960822 http://cherylannestapp.com/governor-jose-figueroa/,34.081406,-118.227033
,placeName,#fisherman,Fisherman,N/A,,,
E,"placeName type=""city""",#ci_follett,"Follett, Texas",N/A,,36.434064,-100.141616
EA,placeName [no type],#folsom,Folsom Prison,N/A,http://www.insidecdcr.ca.gov/2015/01/unlocking-history-folsom-prison/,38.694,-121.162
E,"placeName type=""city""",#ci_fortatkinson,"Fort Atkinson, Wisconsin",N/A,,42.929108,-88.842796
EA,placeName [no type],#forthel,Fort Helvetia,N/A,http://score.rims.k12.ca.us/activity/suttersfort/pages/timeline.html#1840 http://westerntrips.blogspot.com/2011/08/john-sutters-new-helvetia-and-how-it.html,38.58,-121.48
--,"placeName type=""city""",#ci_fw,"Fort Wayne, Indiana",N/A,,41.08045,-85.13915
,"placeName type=""city""",#ci_fwo,"Fort Worth, Texas",N/A,,32.752004,-97.319579
,placeName,#fostercity,Foster City,N/A,,,
,placeName,#fosters,Foster's,N/A,,,
EA,"placeName type=""city""",#ci_fr,Frankfurt,N/A,http://www.djlp.jugendliteratur.org/akj_mitgliedsverbaende-27.html http://www.frankfurt.de/sixcms/detail.php?id=502642,50.116667,8.683333
E,"placeName type=""city""",#ci_franklin,"Franklin, Louisiana",N/A,,29.796159,-91.500293
E,"placeName type=""city""",#ci_fresno,"Fresno, California",N/A,,36.748597,-119.777407
E,"placeName type=""city""",#ci_friendship,"Friendship, New York",N/A,,42.206461,-78.1388
,placeName,#ci_galeta,Galeta,N/A,,,
E,"placeName type=""island""",#i_galli,Gallipagos Islands,N/A,,-0.666667,-90.55
E,"placeName type=""city""",#ci_galveston,Galveston,N/A,,29.233208,-94.90665
E,"placeName type=""city""",#ci_geneva,"Geneva, New York",N/A,,42.868925,-76.983853
--,"placeName type=""state""",#st_ga,Georgia,N/A,,33.755,-84.39
--,"placeName type=""city""",#ci_gettysburg,"Gettysburg, Pennsylvania",N/A,,39.828333,-77.232222
E,"placeName type=""city""",#ci_gl,"Glendale, California",N/A,,34.170833,-118.25
,"placeName type=""region""",#re_golita,Goleta Valley,N/A,"http://stowhouse.com/a-brief-history/
http://www.goletavalley.com/article/2-a-history-of-goleta-california
http://www.santabarbara.com/events/goleta_lemon_festival/ http://www.sbcountyplanning.org/energy/information/history.asp",34.435853,-119.828073
,"placeName type=""city""",#ci_goul,"Goulburn, New South Wales, Australia",N/A,,-34.745804,149.721327
,placeName,#gourdon,Gourdon,N/A,,,
E,placeName,#grandoni,Grandoni vineyard,N/A,,,
EA,"placeName type=""county""",#co_grant,"Grant County, New Mexico",N/A,http://academic.eb.com/levels/high/article/1701 http://www.grantcountynm.com/grant_county_nm_info.php?CID=429,32.750507,-108.377528
EA,placeName,#guadalasca,Guadalasca Ranch,N/A,https://books.google.com/books?id=sMJQAQAAIAAJ&pg=PA1961&lpg=PA1961&dq=%22Guadalasca+ranch%22+%22Ventura+County%22&source=bl&ots=FLswdg5tcF&sig=pVP7dVZDm9rziLHPBfsE91haMx4&hl=en&sa=X&ved=0ahUKEwjMnfzD9PjOAhXCSiYKHWOiCLsQ6AEILjAC#v=onepage&q=%22Guadalasca%20ranch%22%20%22Ventura%20County%22&f=false https://en.wikipedia.org/wiki/Rancho_Guadalasca http://www.rootsweb.ancestry.com/~cagha/history/ventura/1891-203.txt,34.126691,-119.072012
,placeName,#guadalupe,Guadalupe,N/A,,,
EA,"placeName type=""city""",#ci_gual,Gualala,N/A,http://www.gualala.com http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:224701,38.771713,-123.533833
E,"placeName type=""region""",#re_calgulf,Gulf of California,N/A,,28,-112
EA,"placeName type=""region""",#re_gullrock,Gull Rock,N/A,http://geonames.usgs.gov/apex/f?p=136:3:0::NO:3:P3_FID:253290 https://www.nps.gov/chis/planyourvisit/upload/smihiking2006website.pdf,34.047529,-120.348875
,"placeName type=""city""",#ci_han,"Hancock, Nevada",N/A,,,
,"placeName type=""city""",#ci_hf,"Hartford, Connecticut",N/A,,41.762849,-72.690733
EA,placeName,#havens,Haven's Neck,N/A,http://geonames.usgs.gov/apex/f?p=136:3:0::NO:3:P3_FID:225025 http://jamescahill.info/the-writings-of-james-cahill/responses-a-reminiscences/209-87-havens-neck,38.809286,-123.599179
E,"placeName type=""city""",#ci_hay,"Hay, New South Wales",N/A,,-34.501449,144.849277
,placeName [no type],#holranch,Hollister Ranch,N/A,,,
E,"placeName type=""city""",#ci_holton,"Holton, Kansas",N/A,,39.465277,-95.736502
N/A,"placeName type=""region""",#re_honeymoonbeach,Honeymoon Beach,N/A,,,
,placeName,#hoteldbres,Hotel du Brésil,N/A,,,
N/A,placeName [no type],#hotelpasadena,Hotel Pasadena,N/A,http://collection.pasadenadigitalhistory.com/cdm/ref/collection/p16237coll8/id/286,,
E,placeName [no type],#sfrancishotel,"Hotel St Francis, San Francisco",N/A,,37.7877,-122.4084
EA,placeName,#howcan,Howard-Canfield building,N/A,http://cappellonoel.com/the-howard-canfield-building/ http://www.downtownsb.org/go/howard-canfield-bldg,34.420364,-119.700619
E,"placeName type=""region""",#re_humbay,Humboldt Bay,N/A,,40.812906,-124.168394
E,"placeName type=""city""",#ci_huntington,"Huntington, New York",N/A,,40.868174,-73.425003
E,"placeName type=""city""",#ci_iwild,"Idyllwild, California",N/A,,33.744444,-116.725833
--,"placeName type=""state""",#st_in,Indiana,N/A,,40.24949,-86.235223
E,"placeName type=""city""",#ci_indianapa,"Indiana, Pennsylvania",N/A,,40.616667,-79.15
,"placeName type=""city""",#ci_indianap,"Indianapolis, IN",N/A,,39.766506,-86.15336
,placeName,#inlandemp,Inland Empire,N/A,,,
E,"placeName type=""city""",#ci_ironton,"Ironton, Ohio",N/A,,38.536282,-82.681661
EA,placeName,#islandcove,Island Cove Estates,N/A,http://www.hoahomepage.com/find-hoas-2/island-cove-estates-subdivision-inc/,38.852814,-123.638093
,"placeName type=""island""",#santorin,Island of Santorin,N/A,,,
Tyler,"placeName type=""region""",#re_isthmus2,Isthmus,N/A,http://www.britannica.com/EBchecked/topic/440772/Isthmus-of-Panama         http://www.globalsecurity.org/military/facility/panama-canal-rr-1848.htm                 http://www.maritimeheritage.org/ships/steamships.html#SSCalifornia ,8.983333,-79.516667
,"placeName type=""country""",#co_italy,Italy,N/A,,43.029677,11.881066
E,"placeName type=""city""",#ci_ithaca,"Ithaca, New York",N/A,,42.443333,-76.5
EA,"placeName type=""county""",#co_jackson,"Jackson County, Oregon",N/A,http://jacksoncountyor.org/County/About-Us/History http://jacksoncountyor.org/sheriff/General/History,42.405172,-122.685487
N/A,placeName,#jacobsen,Jacobsen Ranch,N/A,,,
E,"placeName type=""country""",#co_jap,Japan ,N/A,,35.683333,139.766667
,"placeName type=""region""",#re_jemezsprings,Jemez Hot Springs,N/A,,35.772794,-106.690634
N/A,placeName,#joaquin,Joaquin Carrillo building (SB),N/A,http://www.independent.com/news/2010/oct/26/carrillo-family/ https://www.loc.gov/item/ca0902/,,
,"placeName type=""region""",#re_johnland,Johnson's Landing,N/A,,33.470087,-118.53077
EA,placeName type [no type],#jones,Jones Cafeteria,N/A,http://www.independent.com/news/2015/dec/05/santa-barbaras-restaurant-history/ https://books.google.com/books?id=E2wUAAAAYAAJ&pg=PA666&lpg=PA666&dq=jones+cafeteria+%22santa+barbara%22&source=bl&ots=h_lN7C47ei&sig=FqhXcaZ_YpvlJYuZiK9lradlwAE&hl=en&sa=X&ved=0ahUKEwidxeb7kb7QAhXBQSYKHdfwCKsQ6AEIOjAF#v=onepage&q=jones%20cafeteria%20%22santa%20barbara%22&f=false,,
EA,"placeName type=""city""",#ci_jonesborough,"Jonesborough, Tennessee",N/A,http://www.historicjonesborough.com/history/history-introduction-jonesborough-tn.php http://tngenweb.org/washington/about-the-county/historical-markers-in-washington-county/,36.294167,-82.4725
,"placeName type=""city""",#ci_jules,"Julesberg, CO",N/A,,40.988497,-102.264175
N/A,placeName [no type],#foxenhouse,Julien Foxen home,N/A,,,
E,"placeName type=""city""",#ci_kansascity,"Kansas City, Missouri",N/A,,39.099722,-94.578333
,"placeName type=""city""",#ci_kap,"Kapunda, South Australia, Australia",N/A,,-34.333807,138.898756
E,"placeName type=""city""",#ci_kat,"Katanning, Western Australia",N/A,,-33.69003,117.555527
E,"placeName type=""city""",#ci_keene,"Keene, New Hampshire",N/A,,42.933991,-72.278554
E,"placeName type=""region""",#re_kern,Kern river,N/A,,35.267778,-119.306944
E,"placeName type=""city""",#ci_kiama,"Kiama, New South Wales",N/A,,-34.672795,150.844036
,"placeName type=""city""",#ci_krem,"Kremmen, Germany",N/A,,52.762487,13.013799
,"placeName type=""region""",#re_cumbre,La Cumbre Trail,N/A,"http://www.santabarbarahikes.com/hikes/frontcountry/tunnel
http://www.summitpost.org/santa-ynez-mountains/290395
https://yankeebarbareno.com/2011/08/05/trail-up-mt-la-cumbre-1914/
",34.494697,-119.712627
,placeName,#graciosa,La Graciosa,N/A,,,
E,"placeName type=""city""",#ci_lj,"La Jolla, Calif.",N/A,,32.84,-117.276944
E,"placeName type=""city""",#ci_colima,La Mina Truxcanisco,N/A,,19.11389,-103.78
N/A,"placeName type=""region""",#re_puenaranch,La Puena Ranch,N/A,,34.03,-117.96
EA,"placeName type=""region""",#re_lagunamount,Laguna Mountains,N/A,http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:271957 https://en.wikipedia.org/wiki/Laguna_Mountains,32.839962,-116.439444
EA,"placeName type=""region""",#re_lagpeak,Laguna Peak,N/A,http://clui.org/ludb/site/laguna-peak-tracking-station http://www.globalsecurity.org/military/facility/laguna-peak.htm,34.108777,-119.064312
EA,placeName,#laguna,Laguna Street,N/A,http://www.sboutdoors.com/street-names.html https://archive.org/stream/1967SantaBarbaraHistory/1967%20Santa%20Barbara%20History_djvu.txt,34.427913,-119.700332
,"placeName type=""region""",#re_pat,Lake Pátzcuaro,N/A,,19.633333,-101.633333
E,"placeName type=""city""",#ci_lakeprov,"Lake Providence, Louisiana",N/A,,32.817513,-91.199667
E,"placeName type=""city""",#ci_lanpenn,"Lancaster, Pennsylvania",N/A,,40.037604,-76.307559
E,"placeName type=""city""",#ci_lanc,"Lancaster, Wisconsin",N/A,,42.848611,-90.710556
,"placeName type=""region""",#re_landsend,Lands End,N/A,,,
,"placeName type=""city""",#ci_laporte,"Laporte, Pennsylvania",N/A,,41.421145,-76.496677
,"placeName type=""region""",#re_laramie,Laramie Plains,N/A,,41.238257,-105.748039
--,"placeName type=""island""",#i_lilasdesiertas,Las Islas Desiertas,N/A,,32.483333,-16.483333
,"placeName type=""city""",#ci_laun,"Launceston, Tasmania, Australia",N/A,,-41.43351,147.144573
EA,"placeName type=""city""",#ci_law,Lawrence,N/A,http://academic.eb.com/levels/high/article/47412 http://www.cityoflawrence.com/about-the-city.aspx,42.703739,-71.162119
,placeName,#lehav,Le Havre,N/A,,,
,"placeName type=""city""",#ci_lead,"Leadville, Colorado",N/A,,39.2507,-106.293216
E,"placeName type=""city""",#ci_leavenworth,"Leavenworth, Kansas",N/A,,39.310683,-94.925274
,"placeName type=""region""",#re_lfork,Lewis Fork,N/A,,43.752778,-111.957778
,placeName [no type],#libby,Libby Prison,N/A,,37.53108,-77.426762
,"placeName type=""city""",#ci_lima,"Lima, Peru",N/A,,,
E,"placeName type=""city""",#ci_lim,"Limoges, France",N/A,,45.834465,1.268631
E,"placeName type=""city""",#ci_lis,"Lismore, New South Wales",N/A,,-28.809068,153.286946
,"placeName type=""region""",#re_littleharbor,Little Harbor,N/A,,33.385438,-118.475933
E,"placeName type=""city""",#ci_littleton,"Littleton, North Carolina",N/A,,36.434707,-77.910738
EA,placeName,#lobero,Lobero Theatre,N/A,https://www.lobero.com/?history=1924-2 http://www.lobero.com/giving/history/,34.421644,-119.700046
EA,"placeName type=""city""",#ci_lom,"Lompoc, California",N/A,http://academic.eb.com.pallas2.tcl.sc.edu/levels/collegiate/article/48819 http://lompochistory.org/index.php/history/,34.638457,-120.460522
,placeName,#losalamoscove,Los Alamos cove,N/A,,,
EA,"placeName type=""region""",#re_laharbor,Los Angeles Harbor,N/A,https://www.portoflosangeles.org/idx_history.asp http://www.laporthistory.org/level3/port_history.html,33.70831,-118.289414
N/A,"placeName type=""island""",#i_ll,Los Lobos,N/A,,29.5,-110.067
,placeName,#lot,Lot,N/A,,,
,placeName,#lytton,Lytton,N/A,,,
E,"placeName type=""city""",#ci_macon,"Macon, Georgia",N/A,,32.83991,-83.632499
N/A,placeName,#maguire,Maguire Building (SB),N/A,,,
EA,"placeName type=""state""",#st_me,Maine,N/A,http://www.enchantedlearning.com/usa/states/maine/ http://www.native-languages.org/maine.htm,45.5,-69
Rachel,"placeName type=""region""",#re_mld,Mainland,N/A,,34.430029,-119.684043
E,"placeName type=""city""",#ci_mait,"Maitland, New South Wales",N/A,,-32.738393,151.551111
E,"placeName type=""city""",#ci_malvern,"Malvern, Iowa",N/A,,41.006244,-95.585545
EA,"placeName type=""city""",#ci_mansfield,"Mansfield, Ohio",N/A,http://academic.eb.com/levels/high/article/50612 http://www.rootsweb.ancestry.com/~ohrichla/Hist-Mansfield1903.htm,40.759409,-82.516776
,"placeName type=""city""",#ci_marion,Marion Illinois,N/A,,37.732908,-88.942229
N/A,"placeName type=""region""",#re_mariposab,Mariposa bottoms,N/A,,,
N/A,"placeName type=""region""",#re_maryrun,Mary Run,N/A,,,
N/A,"placeName type=""city""",#ci_mary,"Maryborough, Queensland, Australia",N/A,,-25.523486,152.694939
--,"placeName type=""state""",#st_md,Maryland,N/A,,39.283,-76.617
EA,placeName,#mason,Mason Street,N/A,http://www.independent.com/news/2008/may/14/question-who-mason-street-named-after/ http://www.sboutdoors.com/street-names.html,34.420476,-119.682375
,"placeName type=""region""",#re_mason,"Mason Valley, Nevada",N/A,,39.086349,-119.143521
EA,placeName,#masoniclodge,Masonic Lodge,N/A,http://santabarbarafreemasons.org/?page_id=1859,,
EA,"placeName type=""state""",#st_ma,Massachusetts,N/A,http://www.enchantedlearning.com/usa/states/massachusetts/ http://www.native-languages.org/massachusetts.htm,42.3581,-71.0636
EA,placeName,#mckay,McKay Building,N/A,http://pcad.lib.washington.edu/building/8447/ http://sbconservancy.com/sbcwalkingtour.html,34.419716,-119.699423
E,"placeName type=""city""",#ci_melb,"Melbourne, Australia",N/A,,-37.812565,144.963742
N/A,placeName [no type],#memm,Memmosa,N/A,,,
,"placeName type=""city""",#ci_mem,"Memphis, Tennessee",N/A,,35.145708,-90.031258
N/A,placeName [no type],#mendfarm,Mendocino farm,N/A,,39.43,-123.43
EA,"placeName type=""region""",#re_mercedmts,Merced River Mountains,N/A,,37.656605,-120.168537
EA,"placeName type=""region""",#re_merrimac,Merrimac River,N/A,http://academic.eb.com/levels/high/article/52170 http://des.nh.gov/organization/divisions/water/wmb/rivers/merri_river_upper.htm,43.095067,-71.238726
EA,"placeName type=""city""",#ci_me,Methuen,N/A,http://methuen.essexcountyma.net/Early_Methuen_Histories.html http://www.cityofmethuen.net/about-methuen http://magenweb.org/Essex/Lawrence/lawrenceindianhistory.html,42.72997,-71.192073
Rachel,"placeName type=""country""",#co_mex,Mexico,N/A,,19.433333,-99.133333
,"placeName type=""city""",#ci_mex,"Mexico, Missouri",N/A,,39.172736,-91.890591
EA,placeName,#micheltorena,Micheltorena Street,N/A,http://www.sboutdoors.com/street-names.html http://californiamilitaryhistory.org/micheltorena.html,34.426285,-119.708186
E,"placeName type=""state""",#ci_mich,Michigan,N/A,,43.356272,-85.281434
Tyler,"placeName type=""region""",#re_mwest,Middle West,N/A, http://www.census.gov/geo/maps-data/maps/pdfs/reference/us_regdiv.pdf         http://www.britannica.com/EBchecked/topic/411492/New-France           https://books.google.com/books?id=ud0BumFSMBgC&printsec=frontcover&dq=midwest+native+americans&hl=en&sa=X&ei=TZ_rVJHNN4_asATdz4GgAw&ved=0CB4Q6AEwAA#v=onepage&q=midwest%20native%20americans&f=false (p.1-7),40.8106,-96.6803
,"placeName type=""city""",#ci_mill,"Millersburg, Ohio",N/A,,,
,"placeName type=""city""",#ci_millh,"Millheim, Pennsylvania",N/A,,40.891053,-77.476658
EA,placeName,#milpas,Milpas Street,N/A,http://www.sboutdoors.com/street-names.html http://www.sb-allied.org/ConservationElementforweb.pdf,34.421693,-119.678993
E,"placeName type=""city""",#ci_milw,"Milwaukee, Wisconsin",N/A,,43.039491,-87.91285
EA,placeName,#mission,Mission Street,N/A,http://www.sboutdoors.com/street-names.html http://www.missionscalifornia.com/keyfacts/santabarbara.html,34.430695,-119.714862
EA,placeName,#modoc,Modoc Road ,N/A,http://www.terryryken.com/santa-barbara-area-information/hope-ranch-history/,,
E,"placeName type=""region""",#re_mdiatolo,Monte Diatolo,N/A,,37.8817,-121.9142
EA,placeName [no type],#montecito,Montecito Street,N/A,http://www.sboutdoors.com/street-names.html http://www.montecitoassociation.org/community/about-montecito-local-history,34.080996,-118.20763
,"placeName type=""region""",#re_mobay,Monterey Bay,N/A,,36.832918,-121.896948
E,,#ci_montg,"Montgomery, Alabama",N/A,,32.3617,-86.2792
E,"placeName type=""city""",#ci_montreal,"Montreal, Canada",N/A,,45.526919,-73.570153
,"placeName type=""city""",#ci_mp,"Monument Park, CO",N/A,,37.20715,-105.046392
E,"placeName type=""city""",#ci_morganton,"Morganton, North Carolina",N/A,,35.74545,-81.686295
,placeName,#morrobay,Morro Bay,N/A,,,
,placeName,#morrocreek,Morro Creek,N/A,,,
,placeName [no type],#morrow,Morrow Hermosa,N/A,,,
,"placeName type=""city""",#co_mos,Moscow,N/A,,55.768602,37.604905
E,"placeName type=""city""",#ci_mtgam,"Mount Gambier, South Australia",N/A,,-37.827808,140.779957
N/A,"placeName type=""region""",#farandhouse,Mr. Farand's house,N/A,,,
N/A,placeName,#kellyhouse,Mr. Kelly's house,N/A,,,
N/A,placeName,#broomeproperty,Mrs. Broome's property,N/A,,,
,placeName,#mumbai,"Mumbai, Maharashtra, India",N/A,,,
E,"placeName type=""city""",#ci_nemaha,"Nemaha, Nebraska",N/A,,40.39,-95.85
E,"placeName type=""state""",#st_nv,Nevada,N/A,,39.4919,-117.0703
E,"placeName type=""city""",#ci_nbedford,"New Bedford, Massachusetts",N/A,,41.6361,-70.9347
E,"placeName type=""city""",#ci_newbern,"New Bern, North Carolina",N/A,,35.109401,-77.050376
E,"placeName type=""island""",#i_ncal,New Caledonia,N/A,,-22.2758,166.458
EA,"placeName type=""region""",#re_ne,New England ,N/A,http://academic.eb.com/levels/high/article/55457 http://www.lonelyplanet.com/usa/new-england/history,43.2067,-71.5381
E,"placeName type=""state""",#st_nh,New Hampshire,N/A,,43.327368,-71.582319
E,"placeName type=""city""",#ci_nhaven,New Haven,N/A,,41.31,-72.9236
E,"placeName type=""state""",#st_nj,New Jersey,N/A,,40.006894,-74.561537
,"placeName type=""region""",#re_mexind,new Mexican-Indian countries,N/A,,34.05,-118.25
E,"placeName type=""state""",#st_nsw,New South Wales,N/A,,-32.509735,146.29631
--,"placeName type=""state""",#st_ny,New York,N/A,,42.901576,-75.85553
--,"placeName type=""city""",#ci_newlisbon,"New-Lisbon, Ohio",N/A,,40.7739,-80.7675
E,"placeName type=""city""",#ci_newburyport,"Newburyport, Massachusetts",N/A,,42.764115,-70.876622
E,"placeName type=""city""",#ci_newcas,"Newcastle, New South Wales",N/A,,-32.9289,151.783587
N/A,placeName,#newcomb,Newcomb Ranch,N/A,,,
--,"placeName type=""province""",#prov_newfoundland,Newfoundland,N/A,,49,-56
E,"placeName type=""city""",#ci_newton,"Newton, Kansas",N/A,,38.0442,-97.3475
E,"placeName type=""city""",#ci_newtown,"Newtown, New York",N/A,,40.738366,-73.881361
E,"type=""country""",#co_nic,Nicaragua,N/A,,12.1364,-86.2514
,"placeName type=""city""",#ci_nico,Nicomedia,N/A,"(http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.04.0006:entry=nicomedia)
(http://journal.antiquity.ac.uk/projgall/sare346)",40.765441,29.940809
N/A,"placeName type=""city""",#ci_niles,Niles,N/A,,,
EA,placeName,#nopal,Nopal Street,N/A,http://www.sboutdoors.com/street-names.html http://files.usgwarchives.net/ca/santabarbara/history/1891/amemoria/haleysur233gms.txt,34.426187,-119.687668
,"placeName type=""island""",#i_nor,Norfolk Isle,N/A,,-29.037403,167.954967
E,"placeName type=""city""",#ci_no,Norman,N/A,,39.4081,-122.1919
EA,"placeName type=""island""",#i_normandy,Normandy Channel Islands,N/A,http://academic.eb.com/EBchecked/topic/105745/Channel-Islands http://www.bbc.com/news/world-europe-18175986,48.8703,-1.8225
EA,"placeName type=""region""",#re_northamerica,North America,N/A,http://academic.eb.com/levels/high/article/110716 http://www.everyculture.com/North-America/,38.183879,-107.146489
--,,#st_nc,North Carolina,N/A,,35.5,-80
E,"placeName type=""state""",#st_nd,North Dakota,N/A,,47.401296,-100.238499
,"placeName type=""region""",#re_npaccoast,North Pacific Coast,N/A,,45.9928,-123.9222
,"placeName type=""region""",#re_nplatte,North Platte River,N/A,,41.307734,-106.705387
E,"placeName type=""city""",#ci_northtonawanda,"North Tonawanda, New York",N/A,,43.039002,-78.865865
Rachel,"placeName type=""region""",#re_norcalcoast,Northern California coast,N/A,"California: An INterpretive History
Fifth edition
Walton Bean & James J. Rawls",39.75,-123.5
--,"placeName type=""region""",#re_nwamerica,Northwest American,N/A,,44,-120.5
E,"placeName type=""city""",#ci_nulato,"Nulato, Alaska",N/A,,64.73,-158.1142
E,,#ci_oakland,"Oakland, California",N/A,http://academic.eb.com/levels/collegiate/article/56603,37.8044,-122.2708
E,"placeName type=""city""",#ci_cam,"Oamaru, New Zealand",N/A,,-45.099219,170.968653
,placeName,#oceania,Oceania,N/A,,,
EA,"placeName type=""city""",#ci_ogden,Ogden,N/A,http://academic.eb.com/levels/high/article/56823 http://www.ogdencity.com/en/about_ogden/history_demographics/ogden_history.aspx,41.228643,-111.970273
EA,"placeName type=""region""",#re_ojvalley,Ojai Valley,N/A,http://www.ojaivalleymuseum.org/ojai-history.html http://www.ojaivalleymuseum.org/uploads/6/0/7/9/60799355/history_of_the_ojai_valley.pdf,34.4492,-119.2467
--,"placeName type=""city""",#ci_oc,Oklahoma City,N/A,,35.4822,-97.535
--,"placeName type=""city""",#ci_omaha,"Omaha, Nebraska",N/A,,41.25,-96
E,"placeName type=""state""",#ontario,Ontario,N/A,,51.530269,-86.934461
,placeName,#orangeco,Orange County,N/A,,,
,"placeName type=""region""",#re_orcoast,Oregon Coast,N/A,,43.585777,-124.204676
,"placeName type=""region""",#re_orline,Oregon Line,N/A,,42.007565,-122.805348
,placeName,#orlando,"Orlando, Florida",N/A,,,
E,"placeName type=""city""",#ci_osagecity,"Osage City, Kansas",N/A,,38.634167,-95.826667
--,"placeName type=""city""",#ci_oswego,Oswego,N/A,,43.4547,-76.5067
E,"placeName type=""city""",#ci_ottaway,"Ottaway, Canada",N/A,,45.418688,-75.690552
EA,placeName type [no type],#sorrows,Our Lady of Sorrows Church,N/A,http://www.our-lady-of-sorrows-santa-barbara.com/history/ http://www.sbsacredspaces.com/find-your-sacred-space/churches-and-temples/our-lady-of-sorrows-catholic-church,,
,placeName,#oxford,"Oxford, Great Britain",N/A,,,
E,"placeName type=""city""",#ci_oxnard,Oxnard,N/A,,34.1914,-119.1825
Rachel,"placeName type=""region""",#re_paccoast,Pacific Coast,N/A,,37.73,-119.57
,"placeName type=""island""",#i_pacific,Pacific Islands,N/A,,-17.819549,-148.203064
EA,"placeName type=""region""",#re_pacnw,Pacific Northwest,N/A,http://academic.eb.com/levels/high/article/56279 https://www.fws.gov/pacific/Climatechange/changepnw.html,,
--,"placeName type=""region""",#re_pacific,Pacific Ocean,N/A,,3.022,-148.356
EA,placeName,#packard,Packard Vineyard,N/A,https://www.edhat.com/site/tidbit.cfm?nid=102832 http://www.touringandtasting.com/destinations/santa-barbara/stunning-sb-wine-country/http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GSln=Packard&GSfn=Albert&GSbyrel=all&GSdyrel=all&GSob=n&GRid=6376853&df=all&,34.426816,-119.714351
,"placeName type=""city""",#ci_paita,"Paita, Peru",N/A,,-5.080052,-80.994146
EA,"placeName type=""mission""",#mi_pala,Pala Mission,N/A,http://www.missionsanantonio.org/History.html http://missiontour.org/wp/sanluisrey/san-antonio-de-pala-asistencia.html,,
,"placeName type=""region""",#re_pvhill,Palos Verdes hills,N/A,,33.7472,-118.3359
EA,"placeName type=""mission""",#mi_pb,Panba Mission,N/A,http://www.missionsanantonio.org,,
E,"placeName type=""city""",#ci_paradise,"Paradise, Calif",N/A,,39.7597,-121.6214
Rachel,placeName [no type],#sbparishchurch,Parish Church,N/A,"Parish Church: Catholic Missions were considered ""missionary"" efforts that would eventually belong in the traditional parish structure once the surrounding area was better established or settled. The use of the phrase ""parish"" indicates that, as perceived by the Catholic diocese of that area, this transition had taken place though official records might be kept separately.",,
E,,#parsons,"Parsons, Kansas",N/A,,37.340076,-95.26186
N/A,placeName [no type],#pechoranch,Pecho Ranch,N/A,,,
EA,placeName,#pedregosa,Pedregosa Street,N/A,http://www.sboutdoors.com/street-names.html https://archive.org/stream/1967SantaBarbaraHistory/1967%20Santa%20Barbara%20History_djvu.txt,34.43001,-119.713317
N/A,placeName,#pendola,Pendola vineyard ,N/A,,,
EA,"placeName type=""state""",#st_penn,Pennsylvania,N/A,http://www.enchantedlearning.com/usa/states/pennsylvania/ http://www.native-languages.org/pennsylvania.htm,41,-77.5
N/A,placeName,#penryhouse,"Penry's house, 1st brick house in SB",N/A,,,
N/A,placeName,#penryproperty,Penry's Property (SB),N/A,,,
,placeName,#perigueux,Périgueux,N/A,,,
EA,"placeName type=""country""",#co_peru,Peru,N/A,https://www.cia.gov/library/publications/the-world-factbook/geos/pe.html http://academic.eb.com.pallas2.tcl.sc.edu/levels/collegiate/article/108535,-8.212966,-74.949021
EA,"placeName type=""city""",#ci_pet,Petaluma,N/A,http://academic.eb.com/levels/collegiate/article/59413 http://www.santarosa.edu/~sproulx1/HistoryofPetaluma.html,38.245833,-122.631389
